 ERC20 uniq rec token name,avg val received,total Ether sent,Received Tnx,Time Diff between first and last (Mins),Avg min between received tnx,max value received ,Sent tnx,FLAG,Avg min between sent tnx,Number of Created Contracts,avg val sent,,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr,FLAG
0,101,100.9979,1,62.27,0,101,4,0,15.57,0,25.249475,,0.0021,0,0,0,0,0
1,0.5,0.498896,1,7074.38,0,0.5,1,1,0,0,0.498896,,0.001104,13.37,0,0,0,1
46,32.896731,712.397338,22,1024381.72,11439.07,121,45,0,17171.6,0,15.831052,,11.33075076,679605.7616,520532.6758,0,13,0
66,12.483364,86.52,7,1007381.3,11089.02,42,74,0,12564.3,0,1.169189,,0.86355,728501.8534,62660.44587,0,24,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
0,0.996285,125.4376302,126,422257.08,3285.66,1.10745,125,0,66.12,0,1.003501,,0.094242259,0,0,0,0,0
14,3.886909,57.1500032,15,645367.48,3020.39,15.287121,67,0,9454.07,0,0.852985,,1.15363892,1054300.604,1034000,0,3,0
26,77.125266,3273.988723,24,540061.9,3742.82,1499.99958,32,0,14106.66,0,102.312148,,-1422.982347,139827.7923,133086.5,0,4,0
0,101,100.998446,1,51.17,0,101,3,0,17.06,0,33.666149,,0.001554,0,0,0,0,0
1,1.048882,7.33668,7,27289.12,2750.38,4.783481,11,0,730.58,0,0.666971,,0.005497028,745.1841201,745.1841201,0,1,0
0,1000.5,2000.998169,2,9.98,0,1573.159645,3,0,3.33,0,666.99939,,0.001830667,0,0,0,0,0
17,7.274136,95.11911978,14,340430.95,15585.96,54.7269,17,0,9095.06,0,5.595242,,6.718787498,832990.1338,801285.4088,0,6,0
0,101,100.9975187,1,312.12,0,101,5,0,62.42,0,20.199504,,0.002481262,0,0,0,0,0
57,6.589513,865.6910932,89,704785.63,1093.71,45.806785,721,0,844.26,0,1.200681,,-279.2244185,35588543.78,35603169.52,0,30,0
0,202.545818,1012.72509,5,218255.38,43647.13,407,5,0,3.94,0,202.545018,,0.003999663,0,0,0,0,0
2,1.313578,10.506898,8,46899.28,191.99,4,2,1,22681.69,0,5.253449,,0.001722,1.337,0,0,0,1
5,0.681454,0,19,10664.6,561.29,2.9,0,1,0,0,0,,12.94762532,99,0,0,0,1
0,50.5,100.9980437,2,75.18,0.28,61.645162,3,0,24.87,0,33.666015,,0.001956288,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,13.37,0,0,0,1
0,12.83,38.48568818,3,200282.55,66728.14,19.995,3,0,32.71,0,12.828563,,0.00431182,0,0,0,0,0
5,3.854692,0,23,5053.82,219.73,20,0,1,0,0,0,,88.65791179,114.37,0,0,0,1
9,2.050918,24.59661446,12,460621.53,18877.84,13.875723,25,0,9363.5,0,0.983865,,0.014396808,832.3863162,656.3525116,0,1,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,13.37,0,0,0,1
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
52,0.606368,5.5725,10,995280.68,7387.31,1.007,32,0,28793.99,0,0.174141,,0.49117978,574262.5685,215721.9822,0,12,0
1,0.469,0.468,1,13480.93,0,0.469,1,1,0,0,0.468,,0.001,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,,0,3.59E-08,3.59E-08,0,1,0
0,101,100.9985118,1,309.73,0,101,3,0,103.24,0,33.666171,,0.001488218,0,0,0,0,0
4,63.415385,0,13,130750.77,10057.75,130,0,0,0,1,0,,824.4,637.2431914,0,0,0,0
0,50.5,100.9989738,2,325.48,0.21,92.571877,2,0,162.53,0,50.499487,,0.001026218,0,0,0,0,0
14,6.825009,18.08130634,4,322893.02,4174.68,13.316608,4,0,76548.58,0,4.520327,,9.218729,1834.775138,0,0,0,0
88,68.065409,8165.100626,56,1295538.15,1162.67,508.738409,2052,0,599.62,3,3.979094,,-4353.437711,140332330.1,34428263.65,0,67,0
9,23.17499,769.3553402,4,461985.15,23.88,50,2102,0,219.74,0,0.366011,,-676.6553783,1213.921327,0,0,0,0
5,1.043461,5.213,5,408648.22,586.57,5,2,1,202857.68,0,2.6065,,0.004306849,339.508075,0,0,0,1
69,6.507222,352.0420242,47,1029417.03,6634.3,25,156,0,4600.03,0,2.25668,,-46.20258701,1556395689,210411.2075,0,34,0
0,0.071073,0.0706311,1,1.05,0,0.071073,1,0,0,0,0.070631,,0.00044144,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,1.337,0,0,0,1
0,0.093627,17.50534722,188,110893.88,588.05,1.097698,222,0,1.53,0,0.078853,,0.096499851,0,0,0,0,0
0,4.995,4.98,1,13.88,0,4.995,1,0,0,0,4.98,,0.015,0,0,0,0,0
7,116.554208,2112.250136,17,583829.63,19239.35,588.419535,35,0,7336.02,0,60.350004,,-130.8285993,6668192.003,6668185.003,0,8,0
0,0.005,0,1,0,0,0.005,0,0,0,0,0,,0.005,0,0,0,0,0
0,101,100.9979647,1,52.55,0,101,3,0,17.52,0,33.665988,,0.002035312,0,0,0,0,0
2,0.769936,0,56,228976.47,4088.87,1.032319,0,0,0,1,0,,43.11641538,0.728232045,0,0,0,0
0,101,100.998446,1,54.97,0,101,3,0,18.32,0,33.666149,,0.001554,0,0,0,0,0
0,5.707355,22.82726683,4,19539.48,4849.47,13.382139,4,0,35.4,0,5.706817,,0.002152709,0,0,0,0,0
3,0.211598,57.45054178,272,466862.53,1500.19,1.136609,203,0,289.71,0,0.283008,,0.10403243,165.3390818,0,0,0,0
0,12.123629,12.12300879,1,2253.25,0,12.123629,1,0,0,0,12.123009,,0.00062,0,0,0,0,0
0,1000.5,2000.998585,2,10.85,0.52,1581.836574,3,0,3.27,0,666.999528,,0.001414909,0,0,0,0,0
0,50.5,100.9979476,2,328.82,0.02,74.71402,4,0,82.2,0,25.249487,,0.002052437,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
2,0.945148,0,72,276678.25,3842.75,5.093936,0,0,0,1,0,,68.05066397,1.214562282,0,0,0,0
39,3.45805,125.447097,35,464244.67,6600.2,19.998,67,0,3481.16,0,1.872345,,-4.415358402,200046.5147,68073.38648,0,15,0
0,0.095924,0.88219,10,420157.77,41414.91,0.44881,3,0,2002.88,0,0.294063,,0.07704593,0,0,0,0,0
1,1.232405,27.11205761,22,17915.43,176.39,5.035996,1,1,0,0,27.112058,,0.000861,1.337,0,0,0,1
0,101,100.998446,1,69.38,0,101,3,0,23.13,0,33.666149,,0.001554,0,0,0,0,0
1,2.218388,60.39561499,27,13902.47,102.87,20,1,1,0,0,60.395615,,-0.499139,1.337,0,0,0,1
0,0.154892,0.15427201,1,281.6,0,0.154892,1,0,0,0,0.154272,,0.00062,0,0,0,0,0
0,0.68577,6.462237,6,917999.92,106764.47,1.57814,14,0,19815.22,0,0.461588,,-2.34761718,0,0,0,0,0
0,0.873441,23.56000684,27,398248.77,14464.98,5,20,0,384.71,0,1.178,,0.02290451,0,0,0,0,0
5,0.379974,5.240356863,13,940884.37,35635.1,2.027,24,0,19901.17,0,0.218348,,-0.300699333,176.6640122,176.6640024,0,4,0
0,0.509221,1.01760123,2,9040.95,4517.86,0.713014,2,0,2.62,0,0.508801,,0.00084,0,0,0,0,0
1,0.52,0.519139,1,1517.75,0,0.52,1,1,0,0,0.519139,,0.000861,1.337,0,0,0,1
0,2.113932,59.18082647,28,900000.88,32066.36,16.78962,26,0,82.42,0,2.276186,,0.009273655,0,0,0,0,0
1,0.399201,1.99428449,5,1115.58,182.21,0.580957,2,1,102.28,0,0.997142,,0.001722,0,0,0,0,1
0,0.0175,0.082474,4,153869.02,38375.1,0.03,2,0,184.32,0,0.041237,,-0.012474,0,0,0,0,0
53,20.632972,3288.952398,156,1026242.37,3379.09,250.004616,237,0,2105.92,0,13.877436,,-70.20870643,10102709.83,10254031.81,0,31,0
0,50.5,100.9990158,2,326.25,0.33,64.751182,2,0,162.8,0,50.499508,,0.000984218,0,0,0,0,0
0,1.006158,514.7815367,512,524049.52,1017.01,1.175072,509,0,6.56,0,1.011359,,0.371451256,0,0,0,0,0
0,23.848347,0,15,190350.43,12690.03,99.5,0,0,0,1,0,,357.7252,0,0,0,0,0
40,2.790186,1819.795,631,873019.67,1268.51,81.329879,186,0,390.27,0,9.783844,,-59.18776278,30054363.22,14550467.88,0,11,0
4,1.351856,7727.027304,859,887243.9,705.97,40,5107,0,54.99,19,1.513027,,-6565.782688,10365.77453,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
0,101,100.9990158,1,327.12,0,101,2,0,163.56,0,50.499508,,0.000984218,0,0,0,0,0
3,1118.880598,1118.879758,1,28361.38,0,1118.880598,1,1,0,0,1118.879758,,0.00084,22405.98196,0,0,0,1
11,0.800922,3.667049401,2,511227,336.67,1.595,8,0,63819.21,0,0.458381,,-2.065204501,834.17353,0,0,0,0
0,101,100.9985715,1,312.92,0,101,2,0,156.46,0,50.499286,,0.001428506,0,0,0,0,0
0,0.298528,1.191652875,4,15048.73,3759.78,0.57105,4,0,2.41,0,0.297913,,0.002457375,0,0,0,0,0
0,0.5,0.49938,1,362.68,0,0.5,1,0,0,0,0.49938,,0.00062,0,0,0,0,0
1,0,0,5,198428.8,39685.76,0,0,1,0,1,0,,0,0,0,0,0,1
2,0.235355,0,77,201173.6,2612.64,1.001004,0,0,0,1,0,,18.12230876,0.909357936,0,0,0,0
0,50.5,100.9990158,2,319.72,0.3,90.022016,2,0,159.56,0,50.499508,,0.000984218,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
1,4,3.994951,1,410.85,0,4,1,1,0,0,3.994951,,0.005049,1.337,0,0,0,1
1,51.93579,1038.714279,20,57938.47,1400.87,352.729848,7,0,4274.43,0,148.387754,,0.001512,6.303321986,0,0,0,0
2,0.916903,12.80678907,14,341929.38,24418.59,2.49553,13,0,5.32,0,0.985138,,0.02985092,10,0,0,0,0
0,101,100.9990158,1,330.47,0,101,2,0,165.23,0,50.499508,,0.000984218,0,0,0,0,0
0,3.052963,30.52338172,10,15660.38,501.06,11.770625,5,0,2129.97,0,6.104676,,0.00625233,0,0,0,0,0
0,1.49951,1.49,1,36.97,0,1.49951,1,0,0,0,1.49,,0.00951045,0,0,0,0,0
12,0.885299,2.619872148,3,668157.17,10039.27,2.140409,5,0,127607.87,0,0.523974,,0.036025612,10998.61895,1659.629127,0,2,0
1,0.2604,2.08255106,8,26754.82,84.77,1.01,1,1,0,0,2.082551,,0.000651,2.267779032,0,0,0,1
71,5.6928,40405.1,9852,426886.48,41.32,9998.999244,148,0,133.78,0,273.007432,,15680.36446,167912961.4,0,0,0,0
3,3.141207,14603.68088,4650,1134266.72,237.69,275.087414,4473,0,6.49,0,3.264852,,2.932498692,367.2080503,0,0,0,0
0,0.085725,0.170312164,2,205134.65,393.5,0.095,2,0,102173.82,0,0.085156,,0.001138646,0,0,0,0,0
0,29.99,29.989496,1,51.85,0,29.99,1,0,0,0,29.989496,,0.000504,0,0,0,0,0
1,0.875013,3.49832837,4,13564.22,970.14,1.38805,2,1,4841.83,0,1.749164,,0.001722,13.37,0,0,0,1
1,1.42696,7.13105427,5,189048.28,23826.16,4.9868,7,0,9988.21,0,1.018722,,0.00374573,493.21,493.11,0,1,0
0,101,100.998446,1,65.82,0,101,3,0,21.94,0,33.666149,,0.001554,0,0,0,0,0
4,0.181413,0,107,291488.27,2724.19,0.528486,0,0,0,1,0,,19.41119339,3.417511523,0,0,0,0
0,1.096028,88.71998448,81,150099.35,1785.64,4.599389,78,0,70.03,0,1.137436,,0.05831366,0,0,0,0,0
3,0.129795,5.041794697,39,89450.57,337.69,2,22,1,3467.31,0,0.229172,,0.020223,30041.337,0,0,0,1
0,101,100.9985118,1,317.02,0,101,3,0,105.67,0,33.666171,,0.001488218,0,0,0,0,0
0,0.198749,0.792346225,4,17345.23,4335.26,0.465149,4,0,1.05,0,0.198087,,0.002650766,0,0,0,0,0
0,50.5,100.9990158,2,326.3,0.6,59.670313,2,0,162.55,0,50.499508,,0.000984218,0,0,0,0,0
0,51.916041,103.8311905,2,38243.33,19118.15,100,2,0,3.52,0,51.915595,,0.000891636,0,0,0,0,0
0,1.126851,6.74583872,6,14555.3,2420.56,2,5,0,6.39,0,1.349168,,0.015265726,0,0,0,0,0
1,1,0.999559,1,60305.97,0,1,1,0,0,0,0.999559,,0.000441,0.075326298,0,0,0,0
0,1000.5,2000.998585,2,3.52,0.07,1040.254194,3,0,1.12,0,666.999528,,0.001414909,0,0,0,0,0
2,0.108725,0.540568232,5,956156.98,18362.04,0.167345,10,0,86434.68,0,0.054057,,0.003055968,723.9690542,723.9690542,0,2,0
0,101,100.998446,1,70.47,0,101,3,0,23.49,0,33.666149,,0.001554,0,0,0,0,0
0,23.046069,92.17953033,4,19708.38,4924.8,53.298801,4,0,2.29,0,23.044883,,0.004744783,0,0,0,0,0
1,0.001,0,1,0,0,0.001,0,1,0,0,0,,0.001,13.37,0,0,0,1
37,1.499907,152.85,63,24937.17,341.23,49.9,45,1,76.43,0,3.396667,,-58.35587148,1095772.784,921362.1696,0,6,1
7,15.270879,15.26890475,1,705947.88,0,15.270879,2,0,352973.94,0,7.634452,,0.00197425,191.3068467,0,0,0,0
1,0.847,1.692278,2,1496.43,407.06,1,2,1,341.16,0,0.846139,,0.001722,1.337,0,0,0,1
1,0.003,0,1,4.87,0,0.003,1,0,0,0,0,,0.003,0,0,0,1,0
2,2.689647,34.96305219,13,283365.9,13911.96,8.52485,4,0,25627.6,0,8.740763,,0.0023625,30.10114691,0,0,0,0
0,1000.5,2000.998585,2,12.43,0,1440.945509,3,0,4.14,0,666.999528,,0.001414909,0,0,0,0,0
0,0.61459,0.614118074,1,2.85,0,0.61459,1,0,0,0,0.614118,,0.000471636,0,0,0,0,0
4,0.067448,0.4311,10,953774.78,92761.77,0.19846,2,0,13078.53,0,0.21555,,0.243381252,53.45897071,0,0,0,0
10,3.004,0.001,1,349015.53,0,3.004,1,0,0,0,0.001,,3.003,466.8852323,0,0,0,0
1,0.025,0.0450422,2,126920.37,8810.24,0.025,9,0,12144.43,0,0.005005,,0.0049578,0.000000059,0.000000059,0,1,0
1,0.819142,7.37122387,9,8641.98,311.91,2.295124,1,1,0,0,7.371224,,0.00105,13.37,0,0,0,1
1,16.816147,0,23,226788.22,9860.36,100.009449,0,0,0,1,0,,386.7713765,2.816224289,0,0,0,0
1,0,0,5,173410.03,34682.01,0,0,1,0,1,0,,0,0,0,0,0,1
12,0.606398,22.17307526,33,252210.45,3016.93,4.218341,86,0,2632.45,1,0.257826,,-2.161947872,4875.694644,12867.8954,0,17,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
1,0.9,1.399139,1,3202.23,0,0.9,1,1,0,0,1.399139,,-0.499139,13.37,0,0,0,1
0,101,100.998446,1,44.17,0,101,3,0,14.72,0,33.666149,,0.001554,0,0,0,0,0
0,50.5,100.998488,2,76.52,0.49,74.277548,3,0,25.18,0,33.666163,,0.001512,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
2,3.166568,0,9,226752.87,25194.76,10,0,0,0,1,0,,28.49911075,1.468335301,0,0,0,0
1,0.076312,0.30419875,4,25720.32,6.77,0.132048,1,1,0,0,0.304199,,0.00105,1.337,0,0,0,1
0,1000.5,2000.998585,2,13.23,0.03,1071.504114,3,0,4.39,0,666.999528,,0.001414909,0,0,0,0,0
0,11,10.99938,1,13.22,0,11,1,0,0,0,10.99938,,0.00062,0,0,0,0,0
0,19.852625,496.2827563,25,301156.08,12040.35,100,24,0,6.13,0,20.678448,,0.03285735,0,0,0,0,0
0,101,100.998446,1,66.47,0,101,3,0,22.16,0,33.666149,,0.001554,0,0,0,0,0
0,0.202898,66.39815113,328,380051.83,1152.9,3.695391,328,0,5.8,0,0.202433,,0.152234017,0,0,0,0,0
0,7.5,29.99577701,4,94.55,19.85,10,4,0,3.79,0,7.498944,,0.004222986,0,0,0,0,0
1,1.340965,21.45502125,16,6106.68,266.74,9.74024,1,1,0,0,21.455021,,0.00042,1.337,0,0,0,1
4,1.67375,8.351405033,4,266825.07,15420.31,4,11,0,18649.44,0,0.759219,,-1.656405033,148.7699492,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
0,101,101.006652,1,69.68,0,101,3,0,23.23,0,33.668884,,-0.006652,0,0,0,0,0
0,25.709657,0,7,88329.3,12618.47,100,0,0,0,1,0,,179.9676,0,0,0,0,0
0,1000.5,2000.998113,2,8.35,0.39,1577.714178,4,0,1.89,0,500.249528,,0.001886545,0,0,0,0,0
0,0.625082,979.7393223,1568,945813.13,598.23,3.811972,504,0,15.44,0,1.943927,,0.389815285,0,0,0,0,0
2,1.342407,7.415,4,67245.27,301,2.18958,5,0,13208.25,0,1.483,,-2.04537,306.5225091,306.5,0,1,0
6,0.704388,4.02655003,6,91550.33,14202.66,1.010165,4,0,1583.6,0,1.006638,,0.199777735,422.9176556,0,0,0,0
1,2.806282,72.96199962,26,86381.95,2374.39,11.865491,7,0,3521.13,0,10.423143,,0.001344,600,0,0,0,0
0,100,99.99674689,1,9.28,0,100,1,0,0,0,99.996747,,0.00325311,0,0,0,0,0
0,0.006,0.011108364,2,47051.5,23520.92,0.01,2,0,4.83,0,0.005554,,0.000891636,0,0,0,0,0
0,61.944366,3778.574728,61,174469.18,2853.32,500,63,0,6.62,0,59.977377,,0.031567669,0,0,0,0,0
3,0.515589,4.639444278,9,69405.57,556.52,1.143845,1,1,0,0,4.639444,,0.000860992,2.277070174,0,0,0,1
1,0,0.00712304,0,163298.27,0,0,4,0,40824.57,0,0.001781,,-0.00712304,5.95E-10,5.95E-10,0,1,0
0,50.5,100.9984557,2,74.55,0.43,95.715079,3,0,24.56,0,33.666152,,0.001544256,0,0,0,0,0
2,0.229582,0,134,226781.55,1692.4,0.510138,0,0,0,1,0,,30.76393137,1.130528112,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,13.37,0,0,0,1
5,0.999675,25.99087226,26,366569.43,4083.79,24.759734,2,0,130195.42,0,12.995436,,0.000671352,258.1883676,0,0,0,0
0,0.898342,0,7,30488.93,4355.56,1.4839,0,0,0,1,0,,6.288394248,0,0,0,0,0
3,1.790369,0,30,200114.43,6670.48,9.258666,0,0,0,1,0,,53.71106757,7.266795474,0,0,0,0
1,23.128571,0,7,100472.82,14353.26,92.9,0,0,0,1,0,,161.9,5.189981907,0,0,0,0
25,0.072811,0.19979,3,45101.82,12252.86,0.2,1,0,0,0,0.19979,,0.01864421,4616.353686,0,0,0,0
0,45.005,90.00949597,2,6221.2,486.72,87.44,2,0,2623.88,0,45.004748,,0.00050403,0,0,0,0,0
7,0.128521,4.184,37,496623.32,12437.12,0.500001,6,0,6075,0,0.697333,,0.571290075,516.448866,0,0,0,0
0,1423,1422.999057,1,4.38,0,1423,2,0,2.19,0,711.499528,,0.000943273,0,0,0,0,0
1,2.203693,48.26203208,21,12187.25,394.8,15,12,1,324.7,0,4.021836,,-1.98448711,13.37,0,0,0,1
0,50.5,100.9984936,2,332.73,0.82,64.149271,3,0,110.37,0,33.666165,,0.001506437,0,0,0,0,0
3,6.813764,0,191,268633.02,1406.46,300,0,0,0,1,0,,1301.428977,605.0008581,0,0,0,0
4,0.316311,0.63023878,2,278446.52,12907,0.622623,3,0,84210.84,0,0.21008,,0.00238395,153.1752041,140.6758496,0,1,0
2,1.063073,28.16387078,26,69410.25,92.65,4.9,7,1,9571.62,0,4.02341,,-0.523973,0,0,0,0,1
1,0,0,0,0,0,0,0,1,0,0,0,,0,1.337,0,0,0,1
1,0,0,2,18157.4,9078.7,0,0,1,0,1,0,,0,0,0,0,0,1
6,0.565497,0.15,16,647.45,27.04,2,2,1,107.43,0,0.075,,8.897944384,101.3123878,0,0,0,1
0,1000.5,2000.998585,2,9.72,0,1049.895277,3,0,3.24,0,666.999528,,0.001414909,0,0,0,0,0
0,50.5,100.9985118,2,323.38,0.63,71.896437,3,0,107.37,0,33.666171,,0.001488218,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,1.337,0,0,0,1
0,101,100.998446,1,63.6,0,101,3,0,21.2,0,33.666149,,0.001554,0,0,0,0,0
1,0.5,0.499,1,768.68,0,0.5,2,1,384.34,0,0.2495,,0.001,1.337,0,0,0,1
1,1.208475,0,21,201125.9,9577.42,6.919405,0,0,0,1,0,,25.37797622,0.46460464,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
0,0.016124,0,3,118075.02,32760.68,0.019975,11,0,1799.36,0,0,,0.04837242,0,0,0,0,0
2,1.269785,91.62323457,72,17175.13,238.4,7,4,1,246.68,0,22.905809,,-0.19874,1.337,0,0,0,1
22,3.981765,123.2255137,23,728734.78,7621.88,14.89376,55,0,10062.39,1,2.240464,,-31.64491371,11183.14698,10258.69445,0,10,0
11,0.755686,1.3,2,260307.68,6455.83,1.313371,12,0,20616.33,0,0.108333,,0.21137134,31863.3167,22739.25634,0,3,0
2,1.04002,24.95702456,24,6410.4,214.04,6.24,4,1,318.37,0,6.239256,,0.003444,13.37,0,0,0,1
1,2.736968,10.94755528,4,8769.03,653.8,5,1,1,0,0,10.947555,,0.000315,0,0,0,0,1
0,22,21.99938,1,12.98,0,22,1,0,0,0,21.99938,,0.00062,0,0,0,0,0
0,1000.5,2000.998585,2,12.27,0,1260.248798,3,0,4.09,0,666.999528,,0.001414909,0,0,0,0,0
0,6.010661,177.1677042,19,289342.82,12614.22,15,21,0,2365.36,0,8.436557,,-62.96513712,0,0,0,0,0
3,116.53422,4754.07,32,93523.65,701.23,1459.45,25,0,2843.38,0,190.1628,,-1024.974975,1512.168889,912.139,0,6,0
2,2.564736,28.2,11,37987.52,165.88,17.976392,3,1,12054.27,0,9.4,,0.012091976,1.337,0,0,0,1
0,101,100.9979,1,62.4,0,101,4,0,15.6,0,25.249475,,0.0021,0,0,0,0,0
15,0.342666,10.1,126,892782.2,6928.28,0.501254,8,0,2477.34,0,1.2625,,33.07587621,2765.749578,100,0,1,0
1,0.173576,41.11612697,238,794180.3,3322.66,0.594189,234,0,14.48,0,0.17571,,0.1948632,0,0,0,0,0
0,1000.5,2000.998585,2,10.15,0,1879.488695,3,0,3.38,0,666.999528,,0.001414909,0,0,0,0,0
0,101,100.9990158,1,327.25,0,101,2,0,163.62,0,50.499508,,0.000984218,0,0,0,0,0
1,1.303821,141.9602914,109,394304.23,3597.93,9.99,108,0,19.72,0,1.314447,,0.156244515,0,0,0,0,0
0,101,100.9990158,1,327.12,0,101,2,0,163.56,0,50.499508,,0.000984218,0,0,0,0,0
0,101,100.9990158,1,310.55,0,101,2,0,155.27,0,50.499508,,0.000984218,0,0,0,0,0
0,3.5,3.4978,1,40.02,0,3.5,1,0,0,0,3.4978,,0.0022,0,0,0,0,0
0,0.22152,0.441838751,2,131.77,63.71,0.24304,2,0,2.17,0,0.220919,,0.001201489,0,0,0,0,0
0,1000.5,2000.998585,2,7.33,0.97,1632.10576,3,0,1.79,0,666.999528,,0.001414909,0,0,0,0,0
1,0,0,2,3615.4,1807.7,0,0,0,0,0,0,,0,6.71E-08,6.71E-08,0,1,0
2,0.19327,0,137,226752.87,1655.13,0.378289,0,0,0,1,0,,26.47799466,0.710293749,0,0,0,0
0,6,5.99938,1,363.42,0,6,1,0,0,0,5.99938,,0.00062,0,0,0,0,0
1,3.692881,40.6147567,11,393399.55,28442.31,13.5444,15,0,5368.94,0,2.70765,,0.00693912,0.391345361,0,0,0,0
0,101,100.998446,1,68.05,0,101,3,0,22.68,0,33.666149,,0.001554,0,0,0,0,0
0,50.5,100.9990158,2,327.9,0,55.61916,2,0,163.95,0,50.499508,,0.000984218,0,0,0,0,0
1,0.485556,4.36952001,9,282.58,18.99,0.59,1,1,0,0,4.36952,,0.000483,0,0,0,0,1
1,1.02508,15.37578207,15,12643.85,49.51,5,1,1,0,0,15.375782,,0.00042,0,0,0,0,1
0,101,100.9979647,1,58.85,0,101,3,0,19.62,0,33.665988,,0.002035312,0,0,0,0,0
0,10,9.99938,1,411.43,0,10,1,0,0,0,9.99938,,0.00062,0,0,0,0,0
0,0.499495,0,2,39719.55,19859.78,0.99899,0,0,0,1,0,,0.99899,0,0,0,0,0
2,0.384993,1.531775418,4,31182.57,1930.1,0.785542,11,0,2132.92,0,0.139252,,0.008197642,975.7052074,975.7052074,0,6,0
1,1.119078,58.18826052,52,4160.5,66.07,9.7,3,1,241.55,0,19.396087,,0.00378,567580,0,0,0,1
0,101,100.9990158,1,321.55,0,101,2,0,160.78,0,50.499508,,0.000984218,0,0,0,0,0
1,2.303828,11.519055,5,9480.9,1028.69,5.119139,1,1,0,0,11.519055,,0.000084,0,0,0,0,1
0,50.5,100.9989738,2,325.48,0.82,51.041459,2,0,161.92,0,50.499487,,0.001026218,0,0,0,0,0
0,18.218647,72.87282664,4,122082.92,26683.31,37.711665,4,0,3837.42,0,18.218207,,0.00176001,0,0,0,0,0
0,1.243627,1.24312289,1,12.65,0,1.243627,1,0,0,0,1.243123,,0.000504,0,0,0,0,0
0,1.619971,3.239,2,4157.83,1110.72,1.964,1,0,0,0,3.239,,0.00094205,0,0,0,0,0
3,0.449574,123.6,275,224627.27,576.34,24.063401,15,0,4408.87,0,8.24,,0.03298202,503.7541716,0,0,0,0
0,1,2.998406928,3,128033.62,42674.99,1,3,0,2.88,0,0.999469,,0.001593072,0,0,0,0,0
0,101,100.998446,1,68.25,0,101,3,0,22.75,0,33.666149,,0.001554,0,0,0,0,0
0,1.010817,30.29828426,30,255341.83,8359.7,1.018973,30,0,151.69,0,1.009943,,0.026219837,0,0,0,0,0
2,0.330406,0,129,250411.18,1941.17,0.797284,0,0,0,1,0,,42.6223537,0.95041156,0,0,0,0
0,101,100.997576,1,322.42,0,101,3,0,107.47,0,33.665859,,0.002423952,0,0,0,0,0
5,7.910058,2846.022258,357,978930.55,2715.16,126,279,0,34.48,0,10.200797,,-22.13167886,576.9,204.9,0,1,0
1,0.433847,11.7128068,27,10595.6,310.79,2.45002,1,1,0,0,11.712807,,0.00105,13.37,0,0,0,1
0,2.119627,4.23,2,19464.45,9419.17,3.980767,2,0,313.05,0,2.115,,0.00925496,0,0,0,0,0
0,4.999948,39.99472071,8,143883.58,17983.02,22,8,0,2.43,0,4.99934,,0.004859287,0,0,0,0,0
0,1000.5,2000.997698,2,9.02,0.23,1355.160729,4,0,2.14,0,500.249424,,0.002302304,0,0,0,0,0
0,0.074471,4.59447591,62,991149.48,15815.89,0.204812,53,0,199.32,0,0.086688,,0.022700097,0,0,0,0,0
1,0.895398,0,48,226780.17,4724.59,1.002885,0,0,0,1,0,,42.97910865,0.602833129,0,0,0,0
0,50.5,100.9989738,2,331.93,0.08,98.153923,2,0,165.88,0,50.499487,,0.001026218,0,0,0,0,0
0,101,100.9984925,1,328.15,0,101,2,0,164.07,0,50.499246,,0.00150753,0,0,0,0,0
1,0.002457,0.00040476,1,327448.05,0,0.002457,2,0,163724.02,0,0.000202,,0.00205268,2860,2860,0,1,0
0,3.955547,11.864251,3,152.5,48.97,6,3,0,1.87,0,3.95475,,0.00238905,0,0,0,0,0
7,3.231904,11928.39238,3692,866443.38,178.63,499.99958,2494,0,82.98,0,4.782836,,3.797262831,723.2127371,0,0,0,0
0,50.5,100.998446,2,73.22,0.52,83.961664,3,0,24.06,0,33.666149,,0.001554,0,0,0,0,0
0,101,100.996724,1,20.25,0,101,6,0,3.38,0,16.832787,,0.003276,0,0,0,0,0
1,0.5,0.4996,1,1198.42,0,0.5,1,1,0,0,0.4996,,0.0004,1.337,0,0,0,1
